"h_wt_score";"a_wt_score";"h_h2h_wins";"a_h2h_wins";"t_h2h";"h_h2h_wt_score";"a_h2h_wt_score";"h_lg_wt_score";"a_lg_wt_score";"h_d_opp_wt_score";"a_d_opp_wt_score";"winner"
-42.5173362028;42.2235884320;0;4;4;22.3750000000;42.1250000000;23.4800000000;27.2000000000;31.4375000000;32.0000000000;2
-55.0920716113;14.9449719990;1;3;4;23.0000000000;36.6250000000;21.6800000000;25.3200000000;28.1875000000;31.6250000000;2
-42.5173362028;-24.3356160474;4;0;4;44.8750000000;33.0000000000;23.4800000000;25.8000000000;22.3000000000;39.4000000000;1
20.2561450703;-33.3736387042;1;0;1;43.0000000000;37.0000000000;26.4000000000;28.5600000000;35.0833333333;38.3333333333;1
74.5370907584;-10.0353669319;1;0;1;38.5000000000;10.0000000000;28.6400000000;24.2800000000;40.7500000000;27.0000000000;1
17.4544279250;-10.0353669319;0;1;1;23.5000000000;42.5000000000;26.9600000000;24.2800000000;36.6250000000;18.8750000000;2
20.2561450703;-25.4196615107;1;0;1;37.5000000000;12.0000000000;26.4000000000;27.0000000000;38.6000000000;35.3000000000;1
42.2235884320;-33.3736387042;3;0;3;41.3333333333;20.8333333333;27.2000000000;28.5600000000;31.6875000000;37.9375000000;1
-9.3849694722;-14.4847417840;3;1;4;37.5000000000;32.1250000000;23.7200000000;21.9600000000;26.6875000000;28.1250000000;1
-26.2179579824;-26.7739989296;2;1;3;35.8333333333;33.8333333333;27.3600000000;24.0000000000;32.1666666667;24.0000000000;1
28.2740294536;27.4455952739;1;3;4;36.0000000000;37.5000000000;29.2800000000;25.6800000000;39.5833333333;30.0833333333;1
14.0243204578;52.7611443779;2;0;2;39.0000000000;15.0000000000;27.9200000000;27.3600000000;33.8750000000;39.0000000000;1
60.3929003630;-15.6138961976;2;1;3;38.5000000000;28.0000000000;27.8000000000;25.5200000000;33.1428571429;33.5714285714;1
-17.1272262221;65.1306719415;1;3;4;29.0000000000;39.2500000000;23.8800000000;29.0000000000;32.5000000000;35.5714285714;2
-112.1339313917;-15.8629380119;1;4;5;21.9000000000;38.8000000000;15.0400000000;29.5600000000;21.5833333333;35.2500000000;2
-25.9519204200;-17.8041700551;0;2;2;11.2500000000;37.5000000000;23.5600000000;29.8800000000;34.0000000000;37.3125000000;2
-50.5799791208;-26.7739989296;1;1;2;33.0000000000;30.7500000000;26.9600000000;24.0000000000;30.0000000000;23.9000000000;1
45.0023104293;-144.6753246753;2;0;2;41.7500000000;20.5000000000;29.1600000000;15.0000000000;35.1250000000;18.3125000000;1
64.7661016949;41.7749612279;1;0;1;40.5000000000;23.0000000000;30.3200000000;25.6800000000;29.6250000000;39.5000000000;1
-15.8593679048;60.3929003630;0;2;2;16.5000000000;40.0000000000;21.4400000000;27.8000000000;29.3333333333;36.5000000000;2
-24.6005154639;-14.9078952189;2;1;3;31.6666666667;33.8333333333;23.6800000000;29.0400000000;27.2500000000;37.7500000000;1
6.3475344055;15.7423652740;1;1;2;24.2500000000;22.7500000000;24.1200000000;28.4800000000;31.6250000000;38.8125000000;2
34.1110023198;-112.1339313917;4;1;5;38.9000000000;23.6000000000;28.6000000000;15.0400000000;32.6666666667;20.3333333333;1
-26.2179579824;28.2740294536;1;2;3;31.0000000000;32.1666666667;27.3600000000;29.2800000000;35.9166666667;37.9166666667;2
-9.3849694722;52.7611443779;0;4;4;23.1250000000;42.2500000000;23.7200000000;27.3600000000;31.7500000000;32.1875000000;2
20.9245065455;28.5021367521;1;0;1;42.0000000000;22.0000000000;25.1200000000;27.1600000000;27.8333333333;32.6666666667;1
-35.7074249870;-15.6138961976;1;2;3;36.8333333333;42.1666666667;25.2400000000;25.5200000000;29.2857142857;27.5000000000;1
19.0612161725;65.1306719415;1;2;3;23.3333333333;28.8333333333;24.4000000000;29.0000000000;32.7500000000;38.7500000000;2
-7.4204911132;15.8415320780;1;3;4;30.0000000000;35.3750000000;25.0800000000;28.1600000000;32.7500000000;37.7500000000;1
49.1006407528;-15.8629380119;2;2;4;26.1250000000;29.0000000000;24.9200000000;29.5600000000;36.8333333333;37.1666666667;1
-50.5799791208;27.4455952739;1;2;3;30.8333333333;31.8333333333;26.9600000000;25.6800000000;31.5000000000;32.8571428571;2
-144.6753246753;-14.4847417840;0;2;2;22.7500000000;42.7500000000;15.0000000000;21.9600000000;17.7500000000;23.6250000000;2
-35.7074249870;60.3929003630;2;1;3;33.6666666667;24.5000000000;25.2400000000;27.8000000000;30.6428571429;39.1428571429;1
-17.1272262221;-24.6005154639;3;1;4;35.3750000000;27.8750000000;23.8800000000;23.6800000000;31.0000000000;24.7500000000;1
-25.9519204200;15.7423652740;1;1;2;25.5000000000;32.7500000000;23.5600000000;28.4800000000;30.4375000000;36.3125000000;2
28.2740294536;-26.7739989296;3;1;4;34.1250000000;27.1250000000;29.2800000000;24.0000000000;38.5000000000;30.2142857143;1
49.1006407528;-112.1339313917;4;0;4;42.2500000000;23.6250000000;24.9200000000;15.0400000000;27.8125000000;15.6250000000;1
14.0243204578;45.0023104293;1;3;4;26.5000000000;40.5000000000;27.9200000000;29.1600000000;38.8125000000;35.3750000000;2
20.9245065455;41.7749612279;1;1;2;37.0000000000;27.5000000000;25.1200000000;25.6800000000;32.1666666667;31.8333333333;2
-15.8593679048;-15.6138961976;2;1;3;30.6666666667;24.5000000000;21.4400000000;25.5200000000;23.4000000000;38.2000000000;1
19.0612161725;-14.9078952189;2;1;3;40.6666666667;30.3333333333;24.4000000000;29.0400000000;26.7142857143;36.5714285714;2
34.1110023198;-15.8629380119;4;2;6;36.1666666667;30.8333333333;28.6000000000;29.5600000000;34.6875000000;36.3750000000;1
15.8415320780;-17.8041700551;2;2;4;35.5000000000;32.7500000000;28.1600000000;29.8800000000;34.4375000000;38.3750000000;1
-50.5799791208;28.2740294536;1;1;2;32.7500000000;34.7500000000;26.9600000000;29.2800000000;32.2500000000;41.6666666667;2
-9.3849694722;-144.6753246753;2;0;2;42.5000000000;23.2500000000;23.7200000000;15.0000000000;26.4375000000;17.6250000000;1
64.7661016949;28.5021367521;0;1;1;34.5000000000;46.5000000000;30.3200000000;27.1600000000;29.8333333333;24.5000000000;2
52.0964125561;-51.2135539795;3;0;3;41.1666666667;18.1666666667;31.8800000000;23.2000000000;39.5000000000;35.2500000000;1
-35.7074249870;-15.8593679048;1;2;3;26.8333333333;40.0000000000;25.2400000000;21.4400000000;35.3333333333;22.2500000000;1
6.3475344055;-7.4204911132;1;3;4;32.0000000000;38.2500000000;24.1200000000;25.0800000000;30.2500000000;28.4375000000;2
-24.6005154639;65.1306719415;1;3;4;24.6250000000;39.2500000000;23.6800000000;29.0000000000;31.3571428571;34.3571428571;2
49.1006407528;34.1110023198;1;3;4;23.0000000000;35.6250000000;24.9200000000;28.6000000000;36.6666666667;35.9166666667;1
-26.2179579824;27.4455952739;1;4;5;25.5000000000;35.2000000000;27.3600000000;25.6800000000;37.6250000000;28.6250000000;1
45.0023104293;52.7611443779;1;1;2;38.5000000000;35.0000000000;29.1600000000;27.3600000000;35.9375000000;34.0000000000;1
-15.6138961976;-35.7074249870;2;1;3;42.1666666667;36.8333333333;25.5200000000;25.2400000000;27.5000000000;29.2857142857;1
19.0612161725;-24.6005154639;2;1;3;30.5000000000;21.3333333333;24.4000000000;23.6800000000;33.0714285714;27.3571428571;2
-15.8629380119;-112.1339313917;4;1;5;38.8000000000;21.9000000000;29.5600000000;15.0400000000;35.2500000000;21.5833333333;1
-25.9519204200;15.8415320780;1;1;2;35.7500000000;41.0000000000;23.5600000000;28.1600000000;27.8750000000;33.7500000000;2
-50.5799791208;-26.2179579824;0;3;3;18.8333333333;41.0000000000;26.9600000000;27.3600000000;36.4000000000;31.0000000000;2
14.0243204578;-14.4847417840;2;0;2;39.0000000000;13.7500000000;27.9200000000;21.9600000000;33.8750000000;30.8750000000;1
60.3929003630;-15.6138961976;2;1;3;38.5000000000;28.0000000000;27.8000000000;25.5200000000;33.1428571429;33.5714285714;2
-17.1272262221;-14.9078952189;1;2;3;33.3333333333;33.1666666667;23.8800000000;29.0400000000;32.5714285714;34.4285714286;2
-7.4204911132;15.7423652740;0;2;2;22.7500000000;40.5000000000;25.0800000000;28.4800000000;33.5000000000;34.3750000000;2
34.1110023198;-15.8629380119;4;2;6;36.1666666667;30.8333333333;28.6000000000;29.5600000000;34.6875000000;36.3750000000;2
27.4455952739;-26.7739989296;4;0;4;38.2500000000;12.5000000000;25.6800000000;24.0000000000;25.2000000000;30.2000000000;1
-9.3849694722;45.0023104293;0;2;2;9.0000000000;37.5000000000;23.7200000000;29.1600000000;34.8125000000;36.1875000000;2
-15.8593679048;-35.7074249870;2;1;3;40.0000000000;26.8333333333;21.4400000000;25.2400000000;22.2500000000;35.3333333333;1
19.0612161725;-17.1272262221;2;1;3;33.8333333333;24.3333333333;24.4000000000;23.8800000000;30.6666666667;35.6666666667;2
6.3475344055;-17.8041700551;0;2;2;28.5000000000;40.5000000000;24.1200000000;29.8800000000;30.5625000000;36.5625000000;2
49.1006407528;-112.1339313917;4;0;4;42.2500000000;23.6250000000;24.9200000000;15.0400000000;27.8125000000;15.6250000000;1
14.0243204578;-144.6753246753;2;0;2;39.0000000000;11.5000000000;27.9200000000;15.0000000000;33.8750000000;20.5625000000;1
41.7749612279;28.5021367521;0;1;1;23.0000000000;41.0000000000;25.6800000000;27.1600000000;37.8333333333;26.3333333333;2
-15.8593679048;-15.6138961976;2;1;3;30.6666666667;24.5000000000;21.4400000000;25.5200000000;23.4000000000;38.2000000000;1
-14.9078952189;65.1306719415;1;2;3;35.5000000000;41.0000000000;29.0400000000;29.0000000000;36.2500000000;33.4166666667;1
-25.9519204200;-7.4204911132;1;1;2;29.0000000000;27.2500000000;23.5600000000;25.0800000000;29.5625000000;32.3750000000;1
49.1006407528;-15.8629380119;2;2;4;26.1250000000;29.0000000000;24.9200000000;29.5600000000;36.8333333333;37.1666666667;2
52.7611443779;-14.4847417840;2;2;4;33.6250000000;35.2500000000;27.3600000000;21.9600000000;32.9375000000;26.0000000000;1
60.3929003630;-35.7074249870;1;2;3;24.5000000000;33.6666666667;27.8000000000;25.2400000000;39.1428571429;30.6428571429;1
6.3475344055;15.8415320780;1;1;2;30.2500000000;37.7500000000;24.1200000000;28.1600000000;30.1250000000;34.5625000000;2
34.1110023198;-112.1339313917;4;1;5;38.9000000000;23.6000000000;28.6000000000;15.0400000000;32.6666666667;20.3333333333;1
-9.3849694722;14.0243204578;1;1;2;34.0000000000;38.2500000000;23.7200000000;27.9200000000;28.5625000000;34.0625000000;1
-15.8593679048;60.3929003630;0;2;2;16.5000000000;40.0000000000;21.4400000000;27.8000000000;29.3333333333;36.5000000000;2
15.7423652740;-17.8041700551;2;0;2;43.0000000000;29.0000000000;28.4800000000;29.8800000000;33.7500000000;39.4375000000;1
49.1006407528;34.1110023198;1;3;4;23.0000000000;35.6250000000;24.9200000000;28.6000000000;36.6666666667;35.9166666667;2
45.0023104293;-14.4847417840;1;1;2;23.7500000000;22.7500000000;29.1600000000;21.9600000000;39.6250000000;28.6250000000;1
-25.9519204200;6.3475344055;3;0;3;43.5000000000;32.5000000000;23.5600000000;24.1200000000;25.3750000000;28.1875000000;1
-144.6753246753;52.7611443779;0;2;2;15.7500000000;39.5000000000;15.0000000000;27.3600000000;19.5000000000;32.8750000000;2
-7.4204911132;-17.8041700551;1;3;4;35.7500000000;42.6250000000;25.0800000000;29.8800000000;29.6875000000;35.0625000000;2
-4.1504627297;49.0239331027;2;2;4;28.7500000000;34.6250000000;28.7600000000;29.1200000000;36.0000000000;36.2500000000;1
-3.1546245340;-37.9923889407;2;1;3;36.8333333333;34.8333333333;27.0000000000;20.8400000000;38.1250000000;23.6250000000;1
40.4243259970;52.0335901512;1;1;2;36.5000000000;28.5000000000;31.0000000000;26.3200000000;37.8750000000;29.8750000000;2
15.8415320780;15.7423652740;1;1;2;34.0000000000;39.0000000000;28.1600000000;28.4800000000;35.5000000000;34.7500000000;1
-3.1546245340;-4.1504627297;1;1;2;39.2500000000;34.2500000000;27.0000000000;28.7600000000;36.9000000000;32.8000000000;2
-37.9923889407;49.0239331027;1;3;4;16.0000000000;31.6250000000;20.8400000000;29.1200000000;32.7500000000;38.2500000000;2
-37.9923889407;-4.1504627297;1;3;4;23.8750000000;34.3750000000;20.8400000000;28.7600000000;27.5000000000;37.0000000000;2
-3.1546245340;49.0239331027;1;1;2;37.0000000000;39.7500000000;27.0000000000;29.1200000000;37.8000000000;33.6000000000;2
13.7266443234;52.0335901512;2;0;2;39.2500000000;15.7500000000;26.1600000000;26.3200000000;33.7500000000;36.7500000000;1
-4.1504627297;49.0239331027;2;2;4;28.7500000000;34.6250000000;28.7600000000;29.1200000000;36.0000000000;36.2500000000;2
-3.1546245340;-37.9923889407;2;1;3;36.8333333333;34.8333333333;27.0000000000;20.8400000000;38.1250000000;23.6250000000;1
55.7518774040;-4.5026315269;3;1;4;43.8750000000;35.0000000000;31.8000000000;26.9600000000;41.1250000000;35.0000000000;1
-37.9923889407;49.0239331027;1;3;4;16.0000000000;31.6250000000;20.8400000000;29.1200000000;32.7500000000;38.2500000000;1
-3.1546245340;-4.1504627297;1;1;2;39.2500000000;34.2500000000;27.0000000000;28.7600000000;36.9000000000;32.8000000000;1
13.7266443234;40.4243259970;0;2;2;15.2500000000;38.5000000000;26.1600000000;31.0000000000;40.2500000000;36.8750000000;2
-37.9923889407;-4.1504627297;1;3;4;23.8750000000;34.3750000000;20.8400000000;28.7600000000;27.5000000000;37.0000000000;2
-3.1546245340;49.0239331027;1;1;2;37.0000000000;39.7500000000;27.0000000000;29.1200000000;37.8000000000;33.6000000000;1
40.4243259970;13.7266443234;2;0;2;38.5000000000;15.2500000000;31.0000000000;26.1600000000;36.8750000000;40.2500000000;1
52.0335901512;13.7266443234;0;2;2;15.7500000000;39.2500000000;26.3200000000;26.1600000000;36.7500000000;33.7500000000;2
40.4243259970;52.0335901512;1;1;2;36.5000000000;28.5000000000;31.0000000000;26.3200000000;37.8750000000;29.8750000000;1
-14.0913796861;18.7879028838;2;3;5;28.1000000000;32.0000000000;25.7600000000;27.6400000000;36.8333333333;34.4166666667;1
-23.0064402810;18.7879028838;3;2;5;31.1000000000;28.5000000000;22.6400000000;27.6400000000;25.5000000000;37.8571428571;1
-23.0064402810;-14.0913796861;2;3;5;26.7000000000;34.4000000000;22.6400000000;25.7600000000;31.9166666667;33.1666666667;1
-14.0913796861;-23.0064402810;3;2;5;34.4000000000;26.7000000000;25.7600000000;22.6400000000;33.1666666667;31.9166666667;1
18.7879028838;-23.0064402810;2;3;5;28.5000000000;31.1000000000;27.6400000000;22.6400000000;37.8571428571;25.5000000000;1
-14.0913796861;18.7879028838;2;3;5;28.1000000000;32.0000000000;25.7600000000;27.6400000000;36.8333333333;34.4166666667;2
32.5137117784;-37.2931725679;3;0;3;42.6666666667;22.8333333333;27.0000000000;22.6800000000;32.6250000000;30.6250000000;1
-82.0665710212;76.3982943937;1;5;6;23.0000000000;37.7500000000;25.0800000000;29.2800000000;35.9166666667;37.0000000000;1
32.5137117784;76.3982943937;1;5;6;16.5833333333;36.5000000000;27.0000000000;29.2800000000;42.0000000000;37.4000000000;1
-82.0665710212;-37.2931725679;1;1;2;38.2500000000;42.7500000000;25.0800000000;22.6800000000;37.5000000000;21.1000000000;1
32.5137117784;-82.0665710212;5;1;6;42.8333333333;33.8333333333;27.0000000000;25.0800000000;26.5833333333;29.0833333333;2
76.3982943937;-37.2931725679;2;0;2;40.2500000000;18.5000000000;29.2800000000;22.6800000000;33.4000000000;30.8000000000;1
-37.2931725679;32.5137117784;0;3;3;22.8333333333;42.6666666667;22.6800000000;27.0000000000;30.6250000000;32.6250000000;2
76.3982943937;-82.0665710212;5;1;6;37.7500000000;23.0000000000;29.2800000000;25.0800000000;37.0000000000;35.9166666667;1
76.3982943937;32.5137117784;5;1;6;36.5000000000;16.5833333333;29.2800000000;27.0000000000;37.4000000000;42.0000000000;1
-37.2931725679;-82.0665710212;1;1;2;42.7500000000;38.2500000000;22.6800000000;25.0800000000;21.1000000000;37.5000000000;1
-82.0665710212;32.5137117784;1;5;6;33.8333333333;42.8333333333;25.0800000000;27.0000000000;29.0833333333;26.5833333333;2
-37.2931725679;76.3982943937;0;2;2;18.5000000000;40.2500000000;22.6800000000;29.2800000000;30.8000000000;33.4000000000;2
25.4692105424;-54.4711735741;4;2;6;37.7500000000;28.4166666667;28.2000000000;17.8000000000;35.0000000000;20.5000000000;1
11.9211671749;37.9898693286;1;3;4;29.0000000000;40.6250000000;27.0800000000;29.9200000000;34.6666666667;35.0000000000;1
37.9898693286;-54.4711735741;2;0;2;39.2500000000;18.7500000000;29.9200000000;17.8000000000;36.3750000000;13.7500000000;1
-62.2878969677;-29.2975092251;6;0;6;42.5000000000;27.0833333333;24.6400000000;23.7200000000;27.5000000000;32.5000000000;1
-70.9482758621;30.0162397579;0;2;2;17.2500000000;39.5000000000;22.3600000000;29.9600000000;38.1250000000;37.6250000000;2
-4.5026315269;-115.3583426652;1;1;2;39.5000000000;30.2500000000;26.9600000000;17.4800000000;29.1250000000;23.5000000000;1
11.9211671749;25.4692105424;2;6;8;26.5625000000;35.8125000000;27.0800000000;28.2000000000;38.1666666667;34.8333333333;2
-23.2357142857;-58.2357912048;2;0;2;44.0000000000;27.2500000000;23.0400000000;22.4800000000;20.7500000000;28.2500000000;1
9.3562866788;30.0162397579;1;2;3;34.8333333333;43.0000000000;29.3600000000;29.9600000000;43.0000000000;37.1250000000;2
-17.1542425458;-115.3583426652;2;0;2;46.5000000000;29.5000000000;28.3200000000;17.4800000000;35.8750000000;23.8750000000;1
-70.7942410374;21.9197243755;0;2;2;21.0000000000;40.2500000000;23.7200000000;27.4800000000;40.8750000000;36.5000000000;2
53.7272434548;-15.4135259742;1;1;2;39.7500000000;33.0000000000;30.5200000000;25.2800000000;38.5000000000;42.1250000000;2
-62.2878969677;21.9197243755;0;4;4;20.6250000000;40.8750000000;24.6400000000;27.4800000000;36.3333333333;34.3333333333;2
-2.4306684574;56.3251138534;1;3;4;24.5000000000;36.2500000000;25.6800000000;28.2400000000;42.8750000000;30.0000000000;2
-4.5026315269;55.7518774040;1;3;4;35.0000000000;43.8750000000;26.9600000000;31.8000000000;35.0000000000;41.1250000000;2
-23.2357142857;-15.4135259742;0;2;2;24.5000000000;42.0000000000;23.0400000000;25.2800000000;30.5000000000;37.6250000000;2
9.3562866788;-70.9482758621;4;0;4;45.0000000000;31.5000000000;29.3600000000;22.3600000000;36.1666666667;23.6666666667;1
-17.1542425458;55.7518774040;2;4;6;33.7500000000;37.2500000000;28.3200000000;31.8000000000;38.6666666667;42.9166666667;2
-70.7942410374;-29.2975092251;1;1;2;40.0000000000;41.0000000000;23.7200000000;23.7200000000;31.3750000000;26.6250000000;2
-7.9494550480;29.3474759911;3;5;8;26.5625000000;35.7500000000;22.8800000000;19.4000000000;36.2500000000;25.8750000000;2
53.7272434548;-58.2357912048;3;1;4;38.0000000000;22.0000000000;30.5200000000;22.4800000000;38.2500000000;32.1666666667;1
-62.2878969677;-70.7942410374;0;2;2;27.0000000000;41.7500000000;24.6400000000;23.7200000000;35.8750000000;30.5000000000;2
-2.4306684574;29.3474759911;2;0;2;41.5000000000;25.2500000000;25.6800000000;19.4000000000;32.3000000000;25.4000000000;1
-4.5026315269;-17.1542425458;0;4;4;29.1250000000;42.3750000000;26.9600000000;28.3200000000;33.6250000000;38.5000000000;2
-23.2357142857;53.7272434548;0;2;2;17.0000000000;38.5000000000;23.0400000000;30.5200000000;34.2500000000;39.1250000000;2
55.7518774040;-115.3583426652;2;0;2;39.7500000000;17.5000000000;31.8000000000;17.4800000000;43.6250000000;29.8750000000;1
21.9197243755;-29.2975092251;3;3;6;32.4166666667;34.0000000000;27.4800000000;23.7200000000;41.7500000000;35.1250000000;1
-7.9494550480;56.3251138534;3;0;3;40.8333333333;20.0000000000;22.8800000000;28.2400000000;26.4166666667;38.0833333333;1
-15.4135259742;-58.2357912048;4;1;5;35.1000000000;24.3000000000;25.2800000000;22.4800000000;37.5000000000;29.7500000000;1
-2.4306684574;-7.9494550480;2;0;2;44.2500000000;30.0000000000;25.6800000000;22.8800000000;28.3750000000;34.1250000000;1
30.0162397579;-70.9482758621;2;0;2;39.5000000000;17.2500000000;29.9600000000;22.3600000000;37.6250000000;38.1250000000;1
-115.3583426652;-4.5026315269;1;1;2;30.2500000000;39.5000000000;17.4800000000;26.9600000000;23.5000000000;29.1250000000;1
-29.2975092251;-62.2878969677;0;6;6;27.0833333333;42.5000000000;23.7200000000;24.6400000000;32.5000000000;27.5000000000;2
-58.2357912048;-23.2357142857;0;2;2;27.2500000000;44.0000000000;22.4800000000;23.0400000000;28.2500000000;20.7500000000;2
55.7518774040;-17.1542425458;4;2;6;37.2500000000;33.7500000000;31.8000000000;28.3200000000;42.9166666667;38.6666666667;1
